nu_inscricao,nota_cn,nota_ch,nota_lc,nota_mt,media_aluno,nota_redacao,escola_do_aluno,escola_da_prova,faixa_etaria,tipo_escola,genero,cor_raca,sigla_estado,Estado,estado_civil,quantidade_total,quantidade_desistentes,quantidade_aplicantes,metrica_celular,metrica_computador,metrica_internet,escola_r_u,renda_mensal,lingua_estrangeira
190001150594,505,508,512,518,510.75,0,Granja,Granja,23 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Não,Não,Não,Urbana,Nenhuma renda,Espanhol
190001160604,505,509,514,518,511.5,740,Fortaleza,Fortaleza,17 anos,Estadual,M,Branca,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190002698867,506,509,514,517,511.5,480,Jaguaretama,Jaguaretama,17 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190001149256,504,509,514,516,510.75,380,Fortaleza,Fortaleza,17 anos,Estadual,F,Amarela,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,Nenhuma renda,Espanhol
190001925699,503,509,514,515,510.25,380,Aracoiaba,Aracoiaba,17 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190002736919,506,509,514,517,511.5,620,Camocim,Camocim,18 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001138086,506,509,514,517,511.5,620,Porteiras,Porteiras,17 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190003293067,503,509,514,515,510.25,620,Aracati,Aracati,18 anos,Estadual,M,Preta,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,Nenhuma renda,Espanhol
190001955614,505,509,514,518,511.5,300,Fortaleza,Fortaleza,19 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Inglês
190002564028,504,509,514,516,510.75,640,Ibiapina,Ibiapina,17 anos,Estadual,F,Branca,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190001926310,506,509,514,517,511.5,640,Itapajé,Itapajé,18 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190002727011,504,509,514,516,510.75,0,Aquiraz,Aquiraz,Entre 31 e 35 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Inglês
190003609562,504,509,514,516,510.75,340,Cruz,Cruz,18 anos,Estadual,F,Não declarado,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190004690611,504,509,514,516,510.75,640,Fortaleza,Fortaleza,18 anos,Privada,M,Branca,CE,"Ceará, Brasil",Não,5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 3.992,01 até R$ 4.990,00",Inglês
190002755064,503,509,514,515,510.25,440,Caucaia,Caucaia,18 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190001147835,506,509,514,517,511.5,820,Maranguape,Maranguape,18 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001175726,503,510,513,515,510.25,540,Aquiraz,Eusébio,18 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Rural,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002535460,503,510,513,515,510.25,780,Fortaleza,Fortaleza,18 anos,Estadual,F,Amarela,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001162434,506,510,513,517,511.5,520,Juazeiro do Norte,Juazeiro do Norte,19 anos,Estadual,M,Preta,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Inglês
190003257144,504,510,513,516,510.75,720,Itapajé,Itapajé,17 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190004429914,503,510,513,515,510.25,960,Fortaleza,Fortaleza,17 anos,Privada,F,Branca,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 5.988,01 até R$ 6.986,00",Inglês
190001948806,503,510,513,515,510.25,680,Fortaleza,Fortaleza,18 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190004609634,504,510,513,516,510.75,780,Fortaleza,Fortaleza,17 anos,Privada,M,Não declarado,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 9.980,01 até R$ 11.976,00",Inglês
190002741042,505,510,513,518,511.5,600,Umirim,Uruburetama,17 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001943900,506,510,513,517,511.5,940,Fortaleza,Fortaleza,17 anos,Privada,M,Branca,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 2.495,01 até R$ 2.994,00",Inglês
190001922766,,510,513,,255.75,380,Fortaleza,Fortaleza,18 anos,Estadual,M,Preta,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190003281773,506,510,513,517,511.5,600,Santa Quitéria,Santa Quitéria,17 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190001142369,503,510,513,515,510.25,280,Fortaleza,Fortaleza,18 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190001923280,505,510,513,518,511.5,460,Aracati,Aracati,19 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190003561993,503,510,513,515,510.25,580,Tianguá,Tianguá,17 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190001136008,503,510,513,515,510.25,0,Cedro,Cedro,19 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190002553256,504,510,513,516,510.75,680,Fortaleza,Fortaleza,18 anos,Estadual,M,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Não,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190003579638,506,510,513,517,511.5,840,Aurora,Aurora,18 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,Nenhuma renda,Espanhol
190001955930,506,510,513,517,511.5,500,Fortaleza,Fortaleza,18 anos,Estadual,F,Parda,CE,"Ceará, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190003741731,,,,,0.0,,São Miguel,São Miguel,24 anos,Estadual,F,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190003619837,504,507,511,516,509.5,540,Natal,Natal,17 anos,Estadual,F,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,Nenhuma renda,Espanhol
190002192508,505,507,511,518,510.25,900,Alto do Rodrigues,Alto do Rodrigues,18 anos,Estadual,F,Branca,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 2.994,01 até R$ 3.992,00",Espanhol
190005713381,505,507,511,518,510.25,780,Natal,Natal,19 anos,Federal,F,Branca,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Inglês
190005590613,505,507,511,518,510.25,0,Ceará-Mirim,Ceará-Mirim,20 anos,Estadual,M,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190001465138,506,507,511,517,510.25,900,Natal,Natal,19 anos,Federal,M,Preta,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190002246739,505,507,511,518,510.25,580,João Câmara,João Câmara,19 anos,Federal,F,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,Nenhuma renda,Inglês
190001504983,506,508,512,517,510.75,560,Montanhas,Nova Cruz,22 anos,Estadual,F,Branca,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Inglês
190004409876,505,508,512,518,510.75,720,Areia Branca,Areia Branca,17 anos,Privada,M,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002775052,505,509,514,518,511.5,500,Jaçanã,Cuité,18 anos,Estadual,F,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190001476635,506,509,514,517,511.5,620,Umarizal,Umarizal,18 anos,Estadual,M,Branca,RN,"Rio Grande do Norte, Brasil",Não,5095171,1160010,3935161,Sim,Não,Sim,Urbana,Nenhuma renda,Espanhol
190005593530,506,510,513,517,511.5,660,Caicó,Caicó,18 anos,Estadual,M,Parda,RN,"Rio Grande do Norte, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Inglês
190002700779,519,520,521,522,520.5,520,Campina Grande,Campina Grande,18 anos,Estadual,M,Branca,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190005562849,523,524,525,526,524.5,0,Campina Grande,Campina Grande,23 anos,Estadual,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Espanhol
190002724912,503,507,511,515,509.0,620,Campina Grande,Campina Grande,18 anos,Estadual,F,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Rural,"Até R$ 998,00",Inglês
190002731732,506,507,511,517,510.25,540,Prata,Monteiro,17 anos,Estadual,F,Parda,PB,"Paraíba, Brasil",Não,5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190002247747,504,507,511,516,509.5,620,São José de Espinharas,Patos,17 anos,Estadual,F,Branca,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,Nenhuma renda,Inglês
190001462245,503,507,511,515,509.0,640,Catolé do Rocha,Catolé do Rocha,18 anos,Estadual,F,Amarela,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Rural,"Até R$ 998,00",Espanhol
190003751851,503,507,511,515,509.0,600,Campina Grande,Campina Grande,Menor de 17 anos,Federal,F,Não declarado,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001507041,506,507,511,517,510.25,860,João Pessoa,João Pessoa,18 anos,Privada,M,Branca,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190002248444,506,508,512,517,510.75,600,Campina Grande,Campina Grande,17 anos,Federal,F,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190002240447,505,509,514,518,511.5,520,João Pessoa,João Pessoa,17 anos,Estadual,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001511378,505,509,514,518,511.5,540,João Pessoa,João Pessoa,17 anos,Estadual,M,Branca,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 2.994,01 até R$ 3.992,00",Inglês
190002194560,503,509,514,515,510.25,520,Santa Rita,Santa Rita,18 anos,Estadual,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190002229859,503,509,514,515,510.25,300,Patos,Patos,17 anos,Estadual,F,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190001455962,504,509,514,516,510.75,880,Cajazeiras,Cajazeiras,18 anos,Federal,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Inglês
190002212335,504,509,514,516,510.75,300,Caaporã,Caaporã,17 anos,Estadual,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190003917817,506,510,513,517,511.5,420,Riachão do Bacamarte,Ingá,18 anos,Estadual,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002803180,504,510,513,516,510.75,240,Serra Branca,Sumé,21 anos,Estadual,M,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001470521,505,510,513,518,511.5,500,Boqueirão,Boqueirão,17 anos,Estadual,F,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190001477628,503,510,513,515,510.25,840,João Pessoa,João Pessoa,17 anos,Privada,F,Parda,PB,"Paraíba, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 14.970,01 até R$ 19.960,00",Inglês
190002224003,,,,,0.0,,Feira Nova,Limoeiro,17 anos,Estadual,M,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Inglês
190003749593,,,,,0.0,,Ouricuri,Ouricuri,18 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190003876144,,,,,0.0,,Camocim de São Félix,Bonito,19 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,Nenhuma renda,Inglês
190003453301,,,,,0.0,,Trindade,Araripina,18 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Inglês
190002539431,,,,,0.0,,Lagoa do Carro,Carpina,18 anos,Estadual,M,Preta,PE,"Pernambuca, Brasil",Não,5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Inglês
190002219862,,,,,0.0,,Igarassu,Igarassu,18 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190004435643,,,,,0.0,,São Benedito do Sul,Catende,17 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190002540483,503,507,511,515,509.0,440,Tacaratu,Petrolândia,17 anos,Estadual,F,Indígena,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190001349232,506,507,511,517,510.25,260,Serra Talhada,Serra Talhada,18 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Espanhol
190002209899,506,507,511,517,510.25,360,Cabo de Santo Agostinho,Cabo de Santo Agostinho,17 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190004576522,503,507,511,515,509.0,780,Recife,Recife,17 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 4.990,01 até R$ 5.988,00",Espanhol
190005036385,503,507,511,515,509.0,540,Serra Talhada,Serra Talhada,18 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190002786886,504,507,511,516,509.5,740,Araripina,Araripina,17 anos,Privada,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Inglês
190002742600,505,507,511,518,510.25,580,Iati,Águas Belas,18 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190005577320,503,507,511,515,509.0,600,Recife,Recife,17 anos,Estadual,M,Não declarado,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Inglês
190004583640,506,507,511,517,510.25,700,Recife,Recife,18 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002937021,503,507,511,515,509.0,500,Exu,Exu,19 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Inglês
190002803770,503,507,511,515,509.0,580,Itapissuma,Igarassu,18 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Rural,"De R$ 998,01 até R$ 1.497,00",Inglês
190005013881,505,507,511,518,510.25,400,Recife,Recife,19 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,Nenhuma renda,Espanhol
190003450232,504,507,511,516,509.5,700,Nazaré da Mata,Nazaré da Mata,17 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190001385019,503,507,511,515,509.0,480,Paulista,Paulista,18 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Inglês
190006101914,505,507,511,518,510.25,560,Jaboatão dos Guararapes,Jaboatão dos Guararapes,17 anos,Estadual,M,Preta,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190003759034,505,507,511,518,510.25,560,Belo Jardim,Belo Jardim,19 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190003453007,506,508,512,517,510.75,960,Recife,Recife,17 anos,Privada,M,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Mais de R$ 19.960,00",Inglês
190001381142,506,508,512,517,510.75,680,Paulista,Paulista,17 anos,Privada,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 6.986,01 até R$ 7.984,00",Inglês
190004600579,505,508,512,518,510.75,560,Jaboatão dos Guararapes,Moreno,18 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Rural,"Até R$ 998,00",Inglês
190001504536,506,508,512,517,510.75,880,Paulista,Abreu e Lima,19 anos,Estadual,M,Preta,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Inglês
190002201817,503,508,512,515,509.5,800,Recife,Recife,17 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190005190269,,508,512,,255.0,260,Cabo de Santo Agostinho,Cabo de Santo Agostinho,18 anos,Estadual,F,Amarela,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Não,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190001343302,505,508,512,518,510.75,620,Paulista,Paulista,17 anos,Estadual,M,Preta,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190005595319,504,508,512,516,510.0,520,Olinda,Olinda,17 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Inglês
190001338669,504,508,512,516,510.0,440,Jaboatão dos Guararapes,Jaboatão dos Guararapes,17 anos,Estadual,M,Preta,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 1.996,01 até R$ 2.495,00",Espanhol
190002529114,504,508,512,516,510.0,640,Jaboatão dos Guararapes,Jaboatão dos Guararapes,20 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190002202076,506,508,512,517,510.75,440,Recife,Recife,17 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190005635429,504,508,512,516,510.0,0,Araçoiaba,Araçoiaba,18 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190002209839,504,509,514,516,510.75,800,Terra Nova,Salgueiro,17 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Inglês
190004401175,505,509,514,518,511.5,620,Gravatá,Gravatá,17 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190001385302,504,509,514,516,510.75,640,Vitória de Santo Antão,Vitória de Santo Antão,Menor de 17 anos,Federal,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Rural,"Até R$ 998,00",Espanhol
190002746991,506,509,514,517,511.5,620,Recife,Recife,18 anos,Estadual,M,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190001342084,503,509,514,515,510.25,640,Caruaru,Caruaru,17 anos,Estadual,M,Preta,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"De R$ 998,01 até R$ 1.497,00",Inglês
190003772986,503,509,514,515,510.25,840,Olinda,Paulista,17 anos,Privada,M,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 9.980,01 até R$ 11.976,00",Inglês
190005190888,503,509,514,515,510.25,680,Jaboatão dos Guararapes,Jaboatão dos Guararapes,17 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"Até R$ 998,00",Espanhol
190003449897,503,509,514,515,510.25,640,Itambé,Itambé,18 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,Urbana,"De R$ 998,01 até R$ 1.497,00",Espanhol
190005159383,504,509,514,516,510.75,560,Garanhuns,Garanhuns,17 anos,Estadual,F,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Até R$ 998,00",Espanhol
190004445092,505,509,514,518,511.5,520,Cabo de Santo Agostinho,Cabo de Santo Agostinho,20 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Casado(a)/Mora com companheiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"Até R$ 998,00",Espanhol
190003453627,505,509,514,518,511.5,480,Caruaru,Caruaru,19 anos,Estadual,F,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Inglês
190005052496,504,509,514,516,510.75,0,São José do Belmonte,São José do Belmonte,18 anos,Estadual,M,Parda,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,Urbana,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190002234350,506,509,514,517,511.5,760,Recife,Recife,17 anos,Federal,M,Branca,PE,"Pernambuca, Brasil",Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,Urbana,"Mais de R$ 19.960,00",Inglês
